Date,AALI.JK,BISI.JK,CPIN.JK,JPFA.JK,ICBP.JK,INDF.JK,^JKSE
2023-02-09,6825.5966796875,1454.4805908203125,5289.3671875,1117.572509765625,9330.306640625,5791.74462890625,6897.365234375
2023-02-10,6867.470703125,1454.4805908203125,5334.96435546875,1130.0361328125,9330.306640625,5898.603515625,6880.3291015625
2023-02-13,6846.5341796875,1445.8994140625,5243.76904296875,1117.572509765625,9307.66015625,5749.001953125,6900.14013671875
2023-02-14,6804.6591796875,1458.77099609375,5312.166015625,1117.572509765625,9330.306640625,5770.373046875,6941.85498046875
2023-02-15,6846.5341796875,1540.29052734375,5312.166015625,1096.7999267578125,9330.306640625,5706.25830078125,6914.5380859375
2023-02-16,7014.03271484375,1536.0,5289.3671875,1092.6453857421875,9239.720703125,5642.142578125,6895.6640625
2023-02-17,7014.03271484375,1505.966552734375,5289.3671875,1096.7999267578125,9375.599609375,5642.142578125,6895.7138671875
2023-02-20,7014.03271484375,1497.385498046875,5380.5625,1105.10888671875,9375.599609375,5663.51416015625,6894.716796875
2023-02-21,6930.28369140625,1505.966552734375,5334.96435546875,1096.7999267578125,9330.306640625,5578.02734375,6873.40478515625
2023-02-22,6972.15771484375,1510.2569580078125,5220.97021484375,1100.9544677734375,9262.3662109375,5642.142578125,6809.9677734375
2023-02-23,6930.28369140625,1501.676025390625,5198.1708984375,1109.263427734375,9262.3662109375,5620.7705078125,6839.4541015625
2023-02-24,7014.03271484375,1480.2235107421875,5129.7744140625,1088.49072265625,9217.0751953125,5620.7705078125,6856.576171875
2023-02-27,7014.03271484375,1467.3519287109375,5129.7744140625,1088.49072265625,9103.8427734375,5642.142578125,6854.77685546875
2023-02-28,6951.2216796875,1454.4805908203125,4901.7841796875,1117.572509765625,9171.78125,5535.2841796875,6843.23876953125
2023-03-01,7014.03271484375,1471.642578125,5106.97509765625,1100.9544677734375,8967.96484375,5364.31005859375,6844.93603515625
2023-03-02,7014.03271484375,1445.8994140625,4947.3818359375,1071.87255859375,8922.671875,5342.93798828125,6857.4150390625
2023-03-03,6993.09619140625,1437.3184814453125,4810.587890625,1063.5633544921875,8809.4404296875,5364.31005859375,6813.63623046875
2023-03-06,6951.2216796875,1441.60888671875,4787.7890625,1038.63623046875,8832.0859375,5342.93798828125,6807.0009765625
2023-03-07,6825.5966796875,1450.1900634765625,4673.79443359375,1042.790771484375,9035.904296875,5342.93798828125,6766.7578125
2023-03-08,6720.9091796875,1501.676025390625,4742.19091796875,1013.7089233398438,8877.37890625,5257.45166015625,6776.3701171875
2023-03-09,6741.8466796875,1493.0950927734375,4582.59765625,1013.7089233398438,8877.37890625,5257.45166015625,6799.794921875
2023-03-10,6783.72216796875,1493.0950927734375,4541.56005859375,1022.0179443359375,8832.0859375,5236.0791015625,6765.3017578125
2023-03-13,6804.6591796875,1480.2235107421875,4550.68017578125,984.6270751953125,8741.5009765625,5236.0791015625,6786.955078125
2023-03-14,6699.97216796875,1484.5140380859375,4514.201171875,984.6270751953125,8741.5009765625,5278.8232421875,6641.81396484375
2023-03-15,6658.09716796875,1497.385498046875,4559.798828125,959.699951171875,8447.09765625,5214.70751953125,6628.13720703125
2023-03-16,6595.28466796875,1441.60888671875,4377.40771484375,897.3816528320312,8515.037109375,5257.45166015625,6565.72802734375
2023-03-17,6595.28466796875,1454.4805908203125,4532.4404296875,934.7725219726562,8650.9150390625,5236.0791015625,6678.23681640625
2023-03-20,6595.28466796875,1467.3519287109375,4486.8427734375,922.3088989257812,8718.8544921875,5300.1943359375,6612.490234375
2023-03-21,6616.22216796875,1467.3519287109375,4532.4404296875,909.8453979492188,8786.79296875,5236.0791015625,6691.61083984375
2023-03-24,6658.09716796875,1458.77099609375,4673.79443359375,943.0816650390625,9035.904296875,5407.05322265625,6762.25390625
2023-03-27,6762.78369140625,1445.8994140625,4559.798828125,963.8543701171875,9035.904296875,5449.79638671875,6708.93310546875
2023-03-28,6699.97216796875,1463.0615234375,4628.19677734375,972.1634521484375,9149.1357421875,5449.79638671875,6760.328125
2023-03-29,6783.72216796875,1467.3519287109375,4650.99560546875,959.699951171875,9035.904296875,5428.42529296875,6839.43603515625
2023-03-30,6783.72216796875,1467.3519287109375,4628.19677734375,955.5452880859375,8945.3173828125,5471.16845703125,6808.951171875
2023-03-31,6783.72216796875,1463.0615234375,4550.68017578125,934.7725219726562,9035.904296875,5300.1943359375,6805.27685546875
2023-04-03,6951.2216796875,1471.642578125,4395.64599609375,934.7725219726562,9035.904296875,5278.8232421875,6827.1748046875
2023-04-04,6930.28369140625,1471.642578125,4295.33056640625,930.6180419921875,9239.720703125,5428.42529296875,6833.17822265625
2023-04-05,6867.470703125,1458.77099609375,4158.537109375,918.154296875,9171.78125,5364.31005859375,6819.6748046875
2023-04-06,6888.40869140625,1450.1900634765625,4030.86279296875,918.154296875,9126.4892578125,5342.93798828125,6792.76513671875
2023-04-10,6972.15771484375,1458.77099609375,4131.17822265625,934.7725219726562,9126.4892578125,5407.05322265625,6771.23486328125
2023-04-11,6930.28369140625,1454.4805908203125,4085.580078125,922.3088989257812,9239.720703125,5428.42529296875,6811.31396484375
2023-04-12,6867.470703125,1428.737548828125,4094.699951171875,913.9999389648438,9103.8427734375,5364.31005859375,6798.9638671875
2023-04-13,6818.6728515625,1415.865966796875,4131.17822265625,905.6907958984375,9285.0146484375,5364.31005859375,6785.59814453125
2023-04-14,6840.4580078125,1415.865966796875,4094.699951171875,909.8453979492188,9285.0146484375,5385.681640625,6818.57421875
2023-04-17,6840.4580078125,1441.60888671875,4140.2978515625,931.6119384765625,9262.3662109375,5407.05322265625,6787.58203125
2023-04-18,6862.2431640625,1441.60888671875,4049.101806640625,927.2586059570312,9239.720703125,5428.42529296875,6821.80712890625
2023-04-26,6687.9638671875,1441.60888671875,4149.4169921875,935.9652709960938,9239.720703125,5556.65576171875,6910.14697265625
